127.0.0.1 - - [01/Dec/2021:08:33:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:02:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [01/Dec/2021:11:02:43 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:02:44 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:02:46 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
127.0.0.1 - - [01/Dec/2021:11:03:08 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:08 +0900] "GET /Board_SDHS/WEB-INF/classes/board/BoardDBBean.java HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:13 +0900] "GET /Board_SDHS/WEB-INF/classes/board/BoardDBBean.java HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:24 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:27 +0900] "GET /Board_SDHS/member/memberLogout.jsp HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:27 +0900] "GET /Board_SDHS/member/memberLoginForm.jsp HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:31 +0900] "POST /Board_SDHS/member/memberLoginPro.jsp HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:32 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:03:33 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:25 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:29 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:31 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=3 HTTP/1.1" 200 4672
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:31 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:33 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:39 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=3 HTTP/1.1" 200 4672
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:42 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:43 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3028
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:04:44 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=2 HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:17 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3028
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:21 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3028
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:23 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4671
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:24 +0900] "POST /Board_SDHS/board/boardDeletePro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:25 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 2864
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:38 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 2864
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:08:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:20 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=3 HTTP/1.1" 200 4479
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:29 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:31 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 2870
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:32 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=3 HTTP/1.1" 200 4515
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:34 +0900] "POST /Board_SDHS/board/boardDeletePro.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:10:35 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 2695
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:13:27 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=2 HTTP/1.1" 200 4247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:13:31 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=6 HTTP/1.1" 200 4249
